cbsatitle,series_name,value,year,costar_msa
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,23954.00,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,23011.00,2013,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,24369.00,2014,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,23887.00,2015,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,22265.00,2016,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,20784.00,2017,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,18607.00,2018,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,16555.00,2019,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,2377.00,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,8863.00,2011,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,14054.00,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,13571.00,2013,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,14072.00,2014,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,16772.00,2015,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,13468.00,2016,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,9188.00,2017,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,4645.00,2018,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,2756.00,2019,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-204.00,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,180.00,2011,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,441.00,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-504.00,2013,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,547.00,2014,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-8727.00,2015,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-10940.00,2016,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-16292.00,2017,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-9636.00,2018,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-21362.00,2019,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,2173.00,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,9043.00,2011,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,14495.00,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,13067.00,2013,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,14619.00,2014,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,8045.00,2015,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,2528.00,2016,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,-7104.00,2017,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,-4991.00,2018,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,-18606.00,2019,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATESBASE,101966.00,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,101121.00,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,100184.00,2011,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,102546.00,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,100986.00,2013,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,104295.00,2014,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,106549.00,2015,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,106312.00,2016,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,104579.00,2017,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,109904.00,2018,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,107956.00,2019,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",ESTIMATESBASE,2813839.00,2000,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",POPESTIMATE,2826314.00,2000,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",POPESTIMATE,2867449.00,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",POPESTIMATE,2896140.00,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",POPESTIMATE,2907988.00,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",POPESTIMATE,2922175.00,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",POPESTIMATE,2927956.00,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",POPESTIMATE,2933959.00,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",POPESTIMATE,2960625.00,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",POPESTIMATE,3003793.00,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",POPESTIMATE,3037115.00,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NPOPCHG_,12475.00,2000,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NPOPCHG_,41135.00,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NPOPCHG_,28691.00,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NPOPCHG_,11848.00,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NPOPCHG_,14187.00,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NPOPCHG_,5781.00,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NPOPCHG_,6003.00,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NPOPCHG_,26666.00,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NPOPCHG_,43168.00,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NPOPCHG_,33322.00,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",BIRTHS,10635.00,2000,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",BIRTHS,44095.00,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",BIRTHS,43808.00,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",BIRTHS,44948.00,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",BIRTHS,45219.00,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",BIRTHS,46090.00,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",BIRTHS,46299.00,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",BIRTHS,47276.00,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",BIRTHS,47775.00,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",BIRTHS,45858.00,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DEATHS,4552.00,2000,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DEATHS,19868.00,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DEATHS,19604.00,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DEATHS,19455.00,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DEATHS,20521.00,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DEATHS,19154.00,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DEATHS,19817.00,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DEATHS,19333.00,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DEATHS,19265.00,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DEATHS,20040.00,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,6083.00,2000,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,24227.00,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,24204.00,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,25493.00,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,24698.00,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,26936.00,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,26482.00,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,27943.00,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,28510.00,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NATURALCHG,25818.00,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,5310.00,2000,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,15065.00,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,9603.00,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,-2023.00,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,17528.00,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,11532.00,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,14240.00,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,9042.00,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,10671.00,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",INTERNATIONALMIG,8694.00,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,1001.00,2000,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-1576.00,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-8169.00,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-14665.00,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-31241.00,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-35796.00,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-37761.00,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-13415.00,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,950.00,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",DOMESTICMIG,-864.00,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,6311.00,2000,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,13489.00,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,1434.00,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,-16688.00,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,-13713.00,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,-24264.00,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,-23521.00,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,-4373.00,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,11621.00,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",NETMIG,7830.00,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATESBASE,97013.00,2000,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,97064.00,2000,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,92028.00,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,92601.00,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,96570.00,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,87126.00,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,90636.00,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,90240.00,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,89494.00,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,92405.00,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",GQESTIMATES,90452.00,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,-0.06,2001,San Diego - CA USA
"Seattle-Tacoma-Bellevue, WA",pct_international_mig_,0.48,2004,Seattle - WA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,1.56,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.70,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.86,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,1.46,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-1.51,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,-0.92,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,-0.60,2001,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,-0.28,2002,San Diego - CA USA
"Seattle-Tacoma-Bellevue, WA",pct_international_mig_,0.48,2006,Seattle - WA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,1.53,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.68,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.84,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,1.00,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-1.29,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,-0.67,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,-0.16,2002,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,-0.51,2003,San Diego - CA USA
"Dallas-Fort Worth-Arlington, TX",pct_international_mig_,0.47,2016,Dallas-Fort Worth - TX USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,1.55,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.67,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.88,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,0.41,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-0.92,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,-0.48,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,0.47,2003,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,-1.07,2004,San Diego - CA USA
"Baltimore-Columbia-Towson, MD",pct_international_mig_,0.47,2022,Baltimore - MD USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,1.55,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.71,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.85,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,0.49,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-1.56,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,0.11,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,0.36,2004,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,-1.22,2005,San Diego - CA USA
"Urban Honolulu, HI",pct_international_mig_,0.47,2013,Honolulu - HI USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,1.58,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.66,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.92,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,0.20,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-1.42,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,0.20,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,0.72,2005,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,-1.29,2006,San Diego - CA USA
"Orlando-Kissimmee-Sanford, FL",pct_international_mig_,0.47,2009,Orlando - FL USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,1.58,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.68,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.90,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,0.21,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-1.49,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,0.28,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,0.70,2006,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,-0.46,2007,San Diego - CA USA
"Worcester, MA",pct_international_mig_,0.47,2018,Worcester - MA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,1.61,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.66,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.95,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,0.91,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-1.37,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,-0.60,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,0.04,2007,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,0.03,2008,San Diego - CA USA
"Syracuse, NY",pct_international_mig_,0.47,2024,Syracuse - NY USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,1.61,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.65,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.96,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,1.46,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-1.43,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,-1.10,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,-0.50,2008,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,-0.03,2009,San Diego - CA USA
"Salt Lake City-Murray, UT",pct_international_mig_,0.47,2003,Salt Lake City - UT USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,1.53,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.67,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.86,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,1.11,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-1.14,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,-0.82,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,-0.25,2009,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,-0.01,2010,San Diego - CA USA
"Portland-Vancouver-Hillsboro, OR-WA",pct_international_mig_,0.47,2002,Portland - OR USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,0.35,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.15,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.20,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,2.18,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-2.18,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,-2.10,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,-1.98,2010,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,0.01,2011,San Diego - CA USA
"Durham-Chapel Hill, NC",pct_international_mig_,0.47,2017,Durham - NC USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,1.44,2011,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.63,2011,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.81,2011,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,1.09,2011,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-1.09,2011,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,-0.81,2011,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,-0.29,2011,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,0.01,2012,San Diego - CA USA
"Las Vegas-Henderson-North Las Vegas, NV",pct_international_mig_,0.47,2008,Las Vegas - NV USA
"San Diego-Chula Vista-Carlsbad, CA",pct_births_,1.40,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_deaths_,0.63,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_natural_inc_,0.76,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_pop_increase_,1.21,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_domestic_mig_,-1.19,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_international_mig_,-0.76,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",contrib_natural_chg_,-0.44,2012,San Diego - CA USA
"San Diego-Chula Vista-Carlsbad, CA",pct_domestic_mig_,-0.02,2013,San Diego - CA USA
