year,msa,RDI,RDI_trailing,real_relative_rent_growth,rrg_5yr_fwd,rrrg_5yr_fwd,RDI_move
2013,Naples - FL,2.5,2.5,0.012147055938839902,0.09615594912320378,0.038806320168078105,0.0
2012,Naples - FL,2.5,2.5,0.0083744470030069,0.1245848719179631,0.07024349458515661,0.0
2011,Naples - FL,2.5,2.5,-0.0023506307043134923,0.12140477599203589,0.0752055794000626,0.0
2010,Naples - FL,2.5,2.5,-0.0026786120142787764,0.0794202610477805,0.06765839597210291,0.0
2009,Naples - FL,2.5,2.5,-0.0024238023906946495,0.002908931672573046,0.03087062737904483,0.0
2008,Naples - FL,2.5,2.5,-0.029623542446643093,-0.04346796303987505,0.013068457832559884,0.0
2007,Naples - FL,2.5,2.5,-0.005405622534453801,-0.12087613704800605,-0.02870214055292311,0.0
2006,Naples - FL,2.5,2.5,0.020553015172481502,-0.13022535523772236,-0.04248221009038381,0.0
2018,Montgomery - AL,2.5,2.5,-0.012513753026723796,0.0554493468701839,0.027350487187504692,0.0
2017,Montgomery - AL,2.5,2.5,-0.0110209239646792,0.0697881335914135,0.012995323166251196,0.0
2016,Montgomery - AL,2.5,2.5,-0.002138663083314899,0.1097044297233224,0.017539835534989896,0.0
2015,Montgomery - AL,2.5,3.0,-0.014984007924795099,0.0675994497612119,0.005870911292731904,0.5
2014,Montgomery - AL,3.0,3.0,-0.012497826013714072,0.041484103120863494,-0.0316586969420312,0.0
2013,Montgomery - AL,3.0,2.5,0.005054565146565399,0.004194454941898627,-0.053155174013227065,-0.5
2012,Montgomery - AL,2.5,2.5,0.0017629303038119992,0.018754521492868624,-0.03558685583993787,0.0
2011,Montgomery - AL,2.5,3.0,-0.0007104533724487001,0.023396195020526624,-0.02280300157144667,0.5
2010,Montgomery - AL,3.0,2.5,-0.001356905093416575,-0.009612926784902876,-0.021374791860580472,-0.5
2009,Montgomery - AL,2.5,3.0,0.0032729525119066516,-0.035709384735673734,-0.0077476890292019485,0.5
2008,Montgomery - AL,3.0,2.5,-0.0240072165615857,-0.04851333137601616,0.008023089496418775,-0.5
2007,Montgomery - AL,2.5,2.5,-0.0053391540423035014,-0.11321268870681526,-0.021038692211732324,0.0
2006,Montgomery - AL,2.5,2.5,0.0235230810940266,-0.11588392170518637,-0.028140776557847826,0.0
2018,Modesto - CA,3.0,3.0,0.013575013726949706,0.0837964460700752,0.05569758638739601,0.0
2017,Modesto - CA,3.0,3.0,0.0399568267166615,0.128999303892255,0.07220649346709271,0.0
2016,Modesto - CA,3.0,3.0,0.06487787514925,0.2219079970121385,0.12974340282380603,0.0
2015,Modesto - CA,3.0,3.0,0.06520963087677961,0.24377692443132393,0.18204838596284392,0.0
2014,Modesto - CA,3.0,3.0,0.0212194845080376,0.2831181432604789,0.20997534319758424,0.0
2013,Modesto - CA,3.0,3.5,0.0057764500379562,0.2621884599328041,0.2048388309776784,0.5
2012,Modesto - CA,3.5,3.0,-0.0003744587302207999,0.2513816446214914,0.1970402672886849,-0.5
2011,Modesto - CA,3.0,3.5,0.001389245968312098,0.2029081784337759,0.1567089818418026,0.5
2010,Modesto - CA,3.5,3.5,-0.0002632865216583048,0.10498221773654229,0.0932203526608647,0.0
2009,Modesto - CA,3.5,3.0,-0.022211303934454946,-0.00021426044404499606,0.027747435262426793,-0.5
2008,Modesto - CA,3.0,3.0,-0.004327820613980293,-0.07221977405250068,-0.01568335318006575,0.0
2007,Modesto - CA,3.0,3.0,0.003957948647439499,-0.1179616203270852,-0.025787623832002247,0.0
2006,Modesto - CA,3.0,3.0,-0.0021007359027862965,-0.10919836160168049,-0.021455216454341945,0.0
2018,Mobile - AL,2.5,2.5,0.0057037621736527044,0.11242411923408478,0.08432525955140557,0.0
2017,Mobile - AL,2.5,2.5,-0.0062808580696582,0.1326259615421293,0.07583315111696698,0.0
2016,Mobile - AL,2.5,2.5,-0.0098232962191105,0.1472120000720022,0.05504740588366969,0.0
2015,Mobile - AL,2.5,2.5,0.009667016565799803,0.0747619899809361,0.013033451512456098,0.0
2014,Mobile - AL,2.5,2.5,0.0062847100198268994,0.073406263768673,0.0002634637057783041,0.0
2013,Mobile - AL,2.5,2.5,-0.008548991754651099,0.0629009634256364,0.00555133447051071,0.0
2012,Mobile - AL,2.5,2.5,-0.004468431696295799,0.045639957875013404,-0.008701419457793094,0.0
2011,Mobile - AL,2.5,2.5,-0.00010512070730330295,0.03931020350754261,-0.006888993084430693,0.0
2010,Mobile - AL,2.5,2.5,-0.0008136888500303065,0.014591047503054101,0.0028291824273765035,0.0
2009,Mobile - AL,2.5,2.5,0.0002484563738107508,-0.03561321869492539,-0.007651522988453606,0.0
2008,Mobile - AL,2.5,3.0,-0.022442256566137096,-0.07022419750690469,-0.013687776634469755,0.5
2007,Mobile - AL,3.0,2.5,-0.005263638682663401,-0.11975503794103869,-0.027581041445955752,-0.5
2006,Mobile - AL,2.5,2.5,0.023840855807066005,-0.11611939357966189,-0.028376248432323354,0.0
2018,Minneapolis - MN,2.5,2.5,-0.004748389124870297,-0.0985903052166105,-0.12668916489928972,0.0
2017,Minneapolis - MN,2.5,2.5,0.009370293468237003,-0.061188744515180665,-0.11798155494034297,0.0
2016,Minneapolis - MN,2.5,2.5,0.004466706886887597,0.0045655625611543404,-0.08759903162717816,0.0
2015,Minneapolis - MN,2.5,2.5,-0.00011812523007389761,0.032518818497657836,-0.02920971997082216,0.0
2014,Minneapolis - MN,2.5,2.5,-0.005365154705941701,0.0779057606607676,0.004762960597872902,0.0
2013,Minneapolis - MN,2.5,2.5,-0.0062029324471951,0.06095496024936439,0.0036053312942387044,0.0
2012,Minneapolis - MN,2.5,2.5,-0.0021988227963448004,0.0564921653047204,0.0021507879719139013,0.0
2011,Minneapolis - MN,2.5,2.5,-0.0027130166999995396,0.036780868299305394,-0.009418328292667902,0.0
2010,Minneapolis - MN,2.5,2.0,0.006757983239367585,-0.004836186803877443,-0.01659805187955504,-0.5
2009,Minneapolis - MN,2.0,2.0,0.0027522910386323512,-0.037683639116585343,-0.009721943410113556,0.0
2008,Minneapolis - MN,2.0,2.0,0.005954355467110907,-0.05814091853797444,-0.0016044976655395036,0.0
2007,Minneapolis - MN,2.0,2.0,-0.0032148724421859013,-0.08162120624631644,0.010552790248766503,0.0
2006,Minneapolis - MN,2.0,2.5,-0.009496450424194298,-0.07820640454441313,0.009536740602925402,0.5
2018,Milwaukee - WI,2.5,2.0,-0.006123488768935197,-0.03419241602718841,-0.062291275709867616,-0.5
2017,Milwaukee - WI,2.0,2.0,-0.015363848768174608,-0.011500015988946108,-0.06829282641410842,0.0
2016,Milwaukee - WI,2.0,2.5,-0.0105714546516538,0.012649190120398883,-0.07951540406793361,0.5
2015,Milwaukee - WI,2.5,2.0,-0.009588267654180499,0.005186749145388487,-0.056541789323091514,-0.5
2014,Milwaukee - WI,2.0,2.5,-0.003005238249898002,0.022827118217944985,-0.05031568184494971,0.5
2013,Milwaukee - WI,2.5,2.5,-0.005124231800437001,0.012697330862283585,-0.04465229809284211,0.0
2012,Milwaukee - WI,2.5,2.0,-0.0035568503662943996,0.010688336208462584,-0.043653041124343914,-0.5
2011,Milwaukee - WI,2.0,2.0,-0.0041540195234119615,0.014353153869509593,-0.031846042722463705,0.0
2010,Milwaukee - WI,2.0,2.5,-0.021140757715329517,-0.013666742518544269,-0.025428607594221865,0.5
2009,Milwaukee - WI,2.5,2.0,-0.0013554263859987502,-0.06494279336184267,-0.03698109765537088,-0.5
2008,Milwaukee - WI,2.0,2.5,0.003318586852401502,-0.09186770666390656,-0.03533128579147163,0.5
2007,Milwaukee - WI,2.5,2.0,-0.0134797859936952,-0.11906246363371607,-0.026888467138633125,-0.5
2006,Milwaukee - WI,2.0,2.0,-0.0232597049325705,-0.12455454791337248,-0.036811402766033924,0.0
2018,Midland - TX,2.5,2.5,0.0815134681761262,-0.19850508044660123,-0.22660394012928045,0.0
2017,Midland - TX,2.5,2.5,0.2072966359555717,-0.15468930839002193,-0.21148211881518425,0.0
2016,Midland - TX,2.5,2.5,-0.043467566370963995,-0.04281000469625091,-0.13497459888458346,0.0
2015,Midland - TX,2.5,3.0,-0.1464121006429197,-0.04395733076334091,-0.10568586923182094,0.5
2014,Midland - TX,3.0,2.5,0.018011216074228297,0.08197517651319411,0.008832376450299398,-0.5
2013,Midland - TX,2.5,2.5,0.0071823634207249,0.17429128214716821,0.1169416531920425,0.0
2012,Midland - TX,2.5,2.5,0.0167594701051712,0.09695192576944771,0.042610548436641194,0.0
2011,Midland - TX,2.5,2.5,0.002726624254137302,-0.101727420821786,-0.14792661741375931,0.0
2010,Midland - TX,2.5,2.5,-0.0073037460679188405,-0.0899705617129804,-0.10173242678865801,0.0
2009,Midland - TX,2.5,2.5,0.002243028953671452,0.009414232079871073,0.037375927786342855,0.0
2008,Midland - TX,2.5,2.5,0.00030519301071763386,-0.034928680206648924,0.021607740665786013,0.0
2007,Midland - TX,2.5,2.5,0.012363999150693401,-0.0774434262393042,0.014730570255778747,0.0
2006,Midland - TX,2.5,2.5,0.0018191561102866988,-0.0774080458460376,0.010335099301300948,0.0
2018,Miami - FL,2.5,2.5,-0.009420229122042597,0.06587296640314189,0.03777410672046268,0.0
2017,Miami - FL,2.5,2.5,-0.0022100713104009004,0.09096985878981678,0.034177048364654475,0.0
2016,Miami - FL,2.5,2.5,-0.009811673313379298,0.10559080887772178,0.013426214689389274,0.0
2015,Miami - FL,2.5,2.5,0.0003894604742527008,0.004487273970618875,-0.05724126449786113,0.0
2014,Miami - FL,2.5,2.5,0.006182739511132199,0.0450497842878103,-0.0280930157750844,0.0
2013,Miami - FL,2.5,2.5,0.009632825851440402,0.042479855194687804,-0.014869773760437894,0.0
2012,Miami - FL,2.5,2.5,0.012746667489409402,0.0585246585458516,0.004183281213045105,0.0
2011,Miami - FL,2.5,2.5,-0.0014037671498953984,0.0653392166048287,0.019140020012855405,0.0
2010,Miami - FL,2.5,2.5,0.006102752173319485,0.039309791252016904,0.027547926176339305,0.0
2009,Miami - FL,2.5,2.5,-0.007799485698342351,0.0052995221689343085,0.03326121787540609,0.0
2008,Miami - FL,2.5,2.5,-0.049616773147135994,-0.03725742820650339,0.01927899266593154,0.0
2007,Miami - FL,2.5,2.5,-0.0049629611894488005,-0.1321446028277278,-0.039970606332644855,0.0
2006,Miami - FL,2.5,2.5,0.03218649327754971,-0.1454233801588416,-0.05768023501150306,0.0
2018,Merced - CA,3.5,3.5,0.021833274513483103,0.049264891862869295,0.0211660321801901,0.0
2017,Merced - CA,3.5,3.5,0.0379931554198265,0.0884554626941682,0.0316626522690059,0.0
2016,Merced - CA,3.5,3.5,0.0398963466286659,0.16804323855042458,0.0758786443620921,0.0
2015,Merced - CA,3.5,3.5,0.026676934212446303,0.1899818885028362,0.1282533500343562,0.0
2014,Merced - CA,3.5,3.5,-0.005891468375921201,0.2138967845141888,0.1407539844512941,0.0
2013,Merced - CA,3.5,3.5,0.014032812789082503,0.1778578713536263,0.12050824239850062,0.0
2012,Merced - CA,3.5,3.5,0.005866352468729002,0.1670491580069065,0.11270778067410002,0.0
2011,Merced - CA,3.5,3.5,0.005403917748481101,0.1267801743149758,0.08058097772300252,0.0
2010,Merced - CA,3.5,3.5,0.002334993565455074,0.057850413918495304,0.04608854884281771,0.0
2009,Merced - CA,3.5,3.0,-0.008048353716731044,-0.006215087510645308,0.02174660819582648,-0.5
2008,Merced - CA,3.0,3.5,0.006840459536761004,-0.0369466980174183,0.019589722855016638,0.5
2007,Merced - CA,3.5,3.5,0.0039499690756202,-0.0797766268923878,0.012397369602695139,0.0
2006,Merced - CA,3.5,3.5,0.0026120580732822,-0.0772621589377522,0.010480986209586337,0.0
2018,Memphis - TN,2.5,2.5,0.0271987356245518,0.05783379808813366,0.029734938405454443,0.0
2017,Memphis - TN,2.5,2.5,0.0001505017280578995,0.1268899756073955,0.07009716518223319,0.0
2016,Memphis - TN,2.5,2.5,0.003696458414197001,0.1646258397698406,0.0724612455815081,0.0
2015,Memphis - TN,2.5,2.5,-0.0031031556427477958,0.12607249756157402,0.064343959093094,0.0
2014,Memphis - TN,2.5,3.0,-0.005140975117683402,0.1087699472457171,0.0356271471828224,0.5
2013,Memphis - TN,3.0,3.0,-0.0089211696758866,0.0801511939615012,0.0228015650063755,0.0
2012,Memphis - TN,3.0,2.5,-0.0024666609242559,0.041023037038743604,-0.0133183402940629,-0.5
2011,Memphis - TN,2.5,3.0,-0.006671916227787702,0.030263693645596605,-0.0159355029463767,0.5
2010,Memphis - TN,3.0,3.0,-0.011361900018528107,-0.014542012512683798,-0.026303877588361405,0.0
2009,Memphis - TN,3.0,3.0,-0.008649339899420752,-0.06252431767061349,-0.03456262196414171,0.0
2008,Memphis - TN,3.0,2.5,-0.013536267448216677,-0.09460740761831399,-0.03807098674587907,-0.5
2007,Memphis - TN,2.5,2.5,-0.0168758425861597,-0.13486008101329208,-0.04268608451820914,0.0
2006,Memphis - TN,2.5,2.5,-0.03392065269872547,-0.14483841132745148,-0.057095266180112944,0.0
2018,Melbourne - FL,2.0,2.0,0.007052879780530902,0.05280010294914199,0.024701243266462794,0.0
2017,Melbourne - FL,2.0,2.5,0.0265004932880402,0.13345493735372968,0.0766621269285674,0.5
2016,Melbourne - FL,2.5,2.5,0.0313651449978352,0.184902321055531,0.0927377268671985,0.0
2015,Melbourne - FL,2.5,2.5,0.014492776244878804,0.1125290668457746,0.0508005283772946,0.0
2014,Melbourne - FL,2.5,2.5,0.007698481902480098,0.1490132990777492,0.07587049901485451,0.0
2013,Melbourne - FL,2.5,2.5,-0.00041682459414010137,0.1444594051688909,0.0871097762137652,0.0
2012,Melbourne - FL,2.5,2.5,0.0028313696384428995,0.1339814491719007,0.0796400718390942,0.0
2011,Melbourne - FL,2.5,2.5,0.002256121020764102,0.1021701447814702,0.055970948189496904,0.0
2010,Melbourne - FL,2.5,2.5,-0.00037384335882962444,0.0386237892881034,0.026861924212425805,0.0
2009,Melbourne - FL,2.5,2.5,-0.002228612080216446,-0.01596639109775441,0.011995304608717377,0.0
2008,Melbourne - FL,2.5,2.5,-0.024736498016864096,-0.0544682102464141,0.0020682106260208333,0.0
2007,Melbourne - FL,2.5,2.5,-0.003528530709445499,-0.1144254592917861,-0.02225146279670316,0.0
2006,Melbourne - FL,2.5,2.0,0.011208608746528605,-0.1163545082919301,-0.02861136314459156,-0.5
2018,McAllen - TX,3.0,3.5,-0.008214078843593597,-0.07009512852132316,-0.09819398820400238,0.5
2017,McAllen - TX,3.5,3.5,-0.034721811302006196,-0.0332475492209196,-0.0900403596460819,0.0
2016,McAllen - TX,3.5,3.5,-0.020029740408062928,-0.0243733278736472,-0.1165379220619797,0.0
2015,McAllen - TX,3.5,3.5,-0.022046271711587857,-0.02703204146772623,-0.08876057993620623,0.0
2014,McAllen - TX,3.5,3.5,-0.010962537955492731,-0.02709708683937789,-0.10023988690227259,0.0
2013,McAllen - TX,3.5,3.5,-0.0064763762056828,-0.03862481126561762,-0.0959744402207433,0.0
2012,McAllen - TX,3.5,3.5,0.005959527567028999,-0.03989536025002602,-0.09423673758283252,0.0
2011,McAllen - TX,3.5,3.0,-0.0024495315738022015,-0.007356202121824022,-0.05355539871379732,-0.5
2010,McAllen - TX,3.0,3.5,-0.0058590937987901305,-0.024213324803858995,-0.03597518987953659,0.5
2009,McAllen - TX,3.5,3.0,-0.00449337624013425,-0.04774970767321065,-0.019788011966738864,-0.5
2008,McAllen - TX,3.0,3.5,0.0029550655744970053,-0.06985527112381532,-0.013318850251380382,0.5
2007,McAllen - TX,3.5,3.5,0.012693437747657297,-0.09606140496628351,-0.003887408471200577,0.0
2006,McAllen - TX,3.5,4.0,0.0049117244780064045,-0.08489664343791081,0.002846501709427721,0.5
2016,Manchester - NH,2.5,2.5,0.005183149129152303,0.15074494059383892,0.058580346405506405,0.0
2015,Manchester - NH,2.5,2.5,0.0312061347067357,0.1122845387905836,0.05055600032210361,0.0
2014,Manchester - NH,2.5,2.5,-0.002798016183078301,0.14073074381053452,0.06758794374763981,0.0
2013,Manchester - NH,2.5,2.5,-0.00020803138613699826,0.119413541816175,0.062063912861049314,0.0
2012,Manchester - NH,2.5,2.5,-0.007946218363940761,0.090956453807652,0.03661507647484551,0.0
2011,Manchester - NH,2.5,2.5,0.002595429774373801,0.07163621449470524,0.025437017902731944,0.0
2010,Manchester - NH,2.5,2.5,0.007069779792800584,0.034611163623631036,0.022849298547953444,0.0
2009,Manchester - NH,2.5,2.5,0.0023646466434001506,-0.029248752072453463,-0.0012870563659816755,0.0
2008,Manchester - NH,2.5,2.5,-0.0007049939595162868,-0.052660814411938164,0.0038756064604967763,0.0
2007,Manchester - NH,2.5,2.5,0.005687176249921299,-0.08879535260796545,0.0033786438871174877,0.0
2006,Manchester - NH,2.5,2.5,-0.0129463989287615,-0.070731106646359,0.01701203850097955,0.0
2018,Lubbock - TX,2.5,2.5,-0.015629688277840597,-0.025525602653622713,-0.053624462336301915,0.0
2017,Lubbock - TX,2.5,3.0,-0.02184503513853993,-0.00964726521074781,-0.06644007563591012,0.5
2016,Lubbock - TX,3.0,2.5,-0.0180317685008049,0.006654150408692565,-0.08551044377963993,-0.5
2015,Lubbock - TX,2.5,2.5,-0.013736348599195397,-0.008609632390551335,-0.07033817085903134,0.0
2014,Lubbock - TX,2.5,2.5,-0.0028021996840835017,0.0009203419806435662,-0.07222245808225113,0.0
2013,Lubbock - TX,2.5,2.5,0.0015809033066034005,-0.014695411245338633,-0.07204504020046432,0.0
2012,Lubbock - TX,2.5,2.5,0.0019415896385907988,-0.000493071283213832,-0.054834448616020326,0.0
2011,Lubbock - TX,2.5,2.5,-0.0005611493252217006,0.015151372753083696,-0.0310478238388896,0.0
2010,Lubbock - TX,2.5,2.5,-0.005993129860144112,-0.0018153395876288059,-0.0135772046633064,0.0
2009,Lubbock - TX,2.5,2.5,-0.0011407267302274461,-0.0337956816307269,-0.005833985924255115,0.0
2008,Lubbock - TX,2.5,2.5,0.001133494544774294,-0.060708933842834,-0.0041725129703990595,0.0
2007,Lubbock - TX,2.5,2.5,0.014061032794415998,-0.09679391822731111,-0.004619921732228166,0.0
2006,Lubbock - TX,2.5,2.5,0.003232210874557502,-0.08024362372374151,0.007499521423597033,0.0
2018,Louisville - KY,2.5,2.5,-0.003087332472205096,0.021046605750918292,-0.007052253931760909,0.0
2017,Louisville - KY,2.5,2.5,-0.005963373929262099,0.028977596998214693,-0.027815213426947608,0.0
2016,Louisville - KY,2.5,2.5,0.0024520121514797003,0.051230130225419994,-0.040934463962912504,0.0
2015,Louisville - KY,2.5,2.5,-0.004401979967951698,0.042238115787506095,-0.019490422680973903,0.0
2014,Louisville - KY,2.5,2.5,-0.0061048297211528015,0.05859215515851979,-0.014550644904374898,0.0
2013,Louisville - KY,2.5,2.5,0.002041561529040302,0.040244125016033694,-0.017105503939091993,0.0
2012,Louisville - KY,2.5,2.5,0.010433450341224601,0.042364767394959896,-0.011976609937846595,0.0
2011,Louisville - KY,2.5,2.5,-0.0021693692542612206,0.050619410924613396,0.004420214332640105,0.0
2010,Louisville - KY,2.5,2.5,0.002638902748003595,0.011560698002576775,-0.0002011670731008157,0.0
2009,Louisville - KY,2.5,2.5,-0.0012611541897058522,-0.02112198006361731,0.006839715642854478,0.0
2008,Louisville - KY,2.5,2.5,-0.021389124449342496,-0.04485302969813351,0.011683391174301427,0.0
2007,Louisville - KY,2.5,2.5,-0.0035203108564019012,-0.10392129129916432,-0.011747294804081371,0.0
2006,Louisville - KY,2.5,2.5,0.025044932961463907,-0.11344420114904642,-0.025701056001707873,0.0
2018,Los Angeles - CA,3.0,3.0,-0.0009228475391864985,-0.0855461085699499,-0.1136449682526291,0.0
2017,Los Angeles - CA,3.0,3.0,0.007828198373317798,-0.03916878825426109,-0.09596159867942339,0.0
2016,Los Angeles - CA,3.0,3.0,0.0107449144124985,0.019000553965568507,-0.07316404022276399,0.0
2015,Los Angeles - CA,3.0,3.0,0.020350407809019103,0.02722109806537631,-0.03450744040310368,0.0
2014,Los Angeles - CA,3.0,3.0,0.011826395988464397,0.09956430229544638,0.0264215022325517,0.0
2013,Los Angeles - CA,3.0,3.0,0.004806628450751301,0.10717669799923898,0.049827069044113305,0.0
2012,Los Angeles - CA,3.0,3.0,0.0031873509287833994,0.1098979223668576,0.0555565450340511,0.0
