YEAR,MET_NAME,PPL_IN_RENTALS,RENTAL_UNITS,PPL_PER_RENTAL,costar_name
2005,"Minneapolis-St. Paul-Bloomington, MN-WI",650017.0,306738.0,2.1191277246379645,Minneapolis - MN USA
2016,"Oxnard-Thousand Oaks-Ventura, CA",288931.0,101707.0,2.8408172495501787,Ventura - CA USA
2019,"Des Moines-West Des Moines, IA",203493.0,89611.0,2.270848444945375,
2007,"Prescott, AZ",58087.0,25126.0,2.311828384939903,Prescott - AZ USA
2023,"Omaha-Council Bluffs, NE-IA",295346.0,144281.0,2.0470193580582334,Omaha - NE USA
2014,"Fayetteville-Springdale-Rogers, AR-MO",164037.0,65604.0,2.5004115602707153,Northwest Arkansas - AR USA
2007,"Spartanburg, SC",61212.0,27104.0,2.2584120425029517,Spartanburg - SC USA
2015,"Bismarck, ND",34010.0,16650.0,2.0426426426426425,
2023,"Ocean City, NJ",24866.0,11120.0,2.2361510791366905,Ocean City - NJ USA
2006,"Lebanon, PA",25042.0,11681.0,2.143823302799418,Lebanon - PA USA
2012,"Bremerton-Silverdale, WA",66129.0,30030.0,2.202097902097902,Bremerton - WA USA
2020,"Port St. Lucie, FL",97304.0,40729.0,2.3890593925704042,Port St. Lucie - FL USA
2008,"Joplin, MO",50591.0,21440.0,2.3596548507462685,Joplin - MO USA
2014,"Harrisburg-Carlisle, PA",153311.0,73098.0,2.0973350844072343,Harrisburg - PA USA
2020,"Chattanooga, TN-GA",150825.0,69543.0,2.1688020361502955,Chattanooga - TN USA
2009,"Virginia Beach-Norfolk-Newport News, VA-NC",529810.0,228675.0,2.3168689187711817,Norfolk - VA USA
2008,"Kankakee, IL",29596.0,12659.0,2.33794138557548,Kankakee - IL USA
2019,"Oklahoma City, OK",457902.0,200444.0,2.2844385464269323,Oklahoma City - OK USA
2017,"Dayton, OH",265301.0,124256.0,2.1351162116919906,Dayton - OH USA
2018,"Decatur, AL",37254.0,15970.0,2.332748904195366,Decatur - AL USA
2021,"Lebanon, PA",36251.0,15856.0,2.286263874873865,Lebanon - PA USA
2019,"Santa Fe, NM",37211.0,17619.0,2.1119813837334696,Santa Fe - NM USA
2012,"Bismarck, ND",30310.0,15588.0,1.9444444444444444,
2011,"Spartanburg, SC",81912.0,33485.0,2.446229655069434,Spartanburg - SC USA
2021,"Lawrence, KS",45164.0,24990.0,1.8072829131652661,
2020,"Goldsboro, NC",36980.0,16421.0,2.2519943974179406,Goldsboro - NC USA
2013,"Gainesville, GA",65331.0,22696.0,2.878524850193867,Gainesville - GA USA
2021,"Owensboro, KY",23010.0,11341.0,2.028921611850807,Owensboro - KY USA
2013,"San Diego-Carlsbad, CA",1349238.0,511667.0,2.636945513390545,San Diego - CA USA
2016,"Barnstable Town, MA",48185.0,23171.0,2.07953907902119,Barnstable Town - MA USA
2022,"Lakeland-Winter Haven, FL",208932.0,84336.0,2.4773762094479226,Lakeland - FL USA
2009,"Fresno, CA",400235.0,128077.0,3.1249560811074586,Fresno - CA USA
2023,"El Paso, TX",273353.0,109871.0,2.487944953627436,El Paso - TX USA
2016,"Johnstown, PA",28642.0,14517.0,1.972997175725012,Johnstown - PA USA
2006,"Provo-Orem, UT",126736.0,40879.0,3.100271533060985,Provo - UT USA
2013,"Spokane-Spokane Valley, WA",181586.0,81837.0,2.2188741034006623,Spokane - WA USA
2010,"Colorado Springs, CO",208837.0,87659.0,2.3823794476323026,Colorado Springs - CO USA
2021,"Detroit-Warren-Dearborn, MI",1061375.0,497656.0,2.132748324143585,Detroit - MI USA
2022,"Port St. Lucie, FL",94971.0,39890.0,2.3808222612183503,Port St. Lucie - FL USA
2021,"Santa Rosa, CA",176974.0,70311.0,2.5170172519235967,Santa Rosa - CA USA
2015,"Lebanon, PA",39120.0,17968.0,2.1772039180765805,Lebanon - PA USA
2010,"Provo-Orem, UT",131018.0,43130.0,3.0377463482494784,Provo - UT USA
2018,"Lynchburg, VA",71052.0,31225.0,2.275484387510008,Lynchburg - VA USA
2010,"Denver-Aurora-Lakewood, CO",811528.0,357162.0,2.272156612405575,Denver - CO USA
2018,"Monroe, MI",26082.0,12870.0,2.0265734265734268,Monroe - MI USA
2018,"San Jose-Sunnyvale-Santa Clara, CA",771144.0,287573.0,2.681559117163294,San Jose - CA USA
2020,"Lake Havasu City-Kingman, AZ",56414.0,29441.0,1.916171325702252,Lake Havasu - AZ USA
2006,"Akron, OH",173795.0,84685.0,2.0522524650174176,Akron - OH USA
2011,"Hickory-Lenoir-Morganton, NC",89236.0,37940.0,2.352029520295203,Hickory - NC USA
2011,"Florence-Muscle Shoals, AL",35308.0,17158.0,2.057815596223336,Florence-Muscle Shoals - AL USA
2005,"Manchester-Nashua, NH",88428.0,42071.0,2.1018754011076513,Manchester - NH USA
2009,"Winston-Salem, NC",174455.0,73431.0,2.3757677275265214,Winston-Salem - NC USA
2012,"Lake Havasu City-Kingman, AZ",74125.0,29586.0,2.50540796322585,Lake Havasu - AZ USA
2013,"Rocky Mount, NC",47910.0,22171.0,2.1609309458301387,Rocky Mount - NC USA
2010,"Greenville, NC",57874.0,27329.0,2.117677192725676,Greenville - NC USA
2019,"Deltona-Daytona Beach-Ormond Beach, FL",166695.0,71985.0,2.3156907689101898,Daytona Beach - FL USA
2015,"Oshkosh-Neenah, WI",47005.0,25072.0,1.8748005743458838,
2006,"Napa, CA",45684.0,18466.0,2.4739521282356765,Napa - CA USA
2018,"Port St. Lucie, FL",108733.0,44305.0,2.4541925290599256,Port St. Lucie - FL USA
2013,"State College, PA",46257.0,21423.0,2.1592213975633663,State College - PA USA
2008,"Seattle-Tacoma-Bellevue, WA",1056370.0,492178.0,2.1463169828801774,Seattle - WA USA
2009,"Jacksonville, NC",65524.0,27277.0,2.4021703266488252,Jacksonville - NC USA
2019,"Hanford-Corcoran, CA",64966.0,21405.0,3.0350852604531653,Hanford-Corcoran - CA USA
2010,"Shreveport-Bossier City, LA",138650.0,58880.0,2.354789402173913,Shreveport - LA USA
2017,"Colorado Springs, CO",228908.0,95377.0,2.4000335510657704,Colorado Springs - CO USA
2005,"Punta Gorda, FL",24235.0,10809.0,2.242113053936534,Punta Gorda - FL USA
2018,"Tyler, TX",60623.0,25715.0,2.3574956251215244,Tyler - TX USA
2006,"Durham-Chapel Hill, NC",144727.0,69072.0,2.0953063470002316,Durham - NC USA
2017,"Hickory-Lenoir-Morganton, NC",109366.0,43678.0,2.5039150144237374,Hickory - NC USA
2014,"Charleston-North Charleston, SC",226251.0,100150.0,2.2591213180229657,Charleston - SC USA
2015,"Topeka, KS",68316.0,30735.0,2.2227428013665205,
2006,"El Paso, TX",237118.0,82820.0,2.8630524028012556,El Paso - TX USA
2010,"Allentown-Bethlehem-Easton, PA-NJ",193217.0,85648.0,2.2559429291985804,Lehigh Valley - PA USA
2017,"Lewiston-Auburn, ME",27354.0,15332.0,1.7841116618836421,Lewiston-Auburn - ME USA
2021,"Austin-Round Rock, TX",820515.0,396700.0,2.0683513990420974,Austin - TX USA
2006,"Las Vegas-Henderson-Paradise, NV",656232.0,262848.0,2.4966216216216215,Las Vegas - NV USA
2016,"Redding, CA",57216.0,24409.0,2.344053422917776,Redding - CA USA
2013,"College Station-Bryan, TX",93525.0,40263.0,2.322852246479398,College Station-Bryan - TX USA
2020,"Stockton-Lodi, CA",283816.0,94785.0,2.9943134462203935,Stockton - CA USA
2015,"San Antonio-New Braunfels, TX",751008.0,304720.0,2.464583880283539,San Antonio - TX USA
2005,"Providence-Warwick, RI-MA",491410.0,226518.0,2.1694081706531048,Providence - RI USA
2018,"Denver-Aurora-Lakewood, CO",941773.0,426853.0,2.20631692877876,Denver - CO USA
2013,"Yuma, AZ",55658.0,20190.0,2.756711243189698,Yuma - AZ USA
2017,"Wichita Falls, TX",42098.0,19607.0,2.14709032488397,Wichita Falls - TX USA
2008,"Raleigh, NC",279503.0,125975.0,2.2187179996030957,Raleigh - NC USA
2020,"New York-Newark-Jersey City, NY-NJ-PA",8437413.0,3460794.0,2.4379991990277374,New York - NY USA
2011,"Fort Collins, CO",92430.0,41022.0,2.25318121983326,Fort Collins - CO USA
2012,"Sheboygan, WI",35367.0,14764.0,2.395489027363858,Sheboygan - WI USA
2018,"Glens Falls, NY",31022.0,15904.0,1.9505784708249496,Glens Falls - NY USA
2015,"Eugene, OR",135592.0,61716.0,2.197031563938039,Eugene - OR USA
2011,"Minneapolis-St. Paul-Bloomington, MN-WI",788703.0,360746.0,2.1863111441291103,Minneapolis - MN USA
2018,"Lewiston-Auburn, ME",35710.0,17830.0,2.002804262478968,Lewiston-Auburn - ME USA
2005,"New York-Newark-Jersey City, NY-NJ-PA",7484413.0,3195557.0,2.342130964961664,New York - NY USA
2015,"Blacksburg-Christiansburg-Radford, VA",57031.0,26534.0,2.149355543830557,Blacksburg - VA USA
2005,"Grand Rapids-Wyoming, MI",175634.0,79418.0,2.211513762623083,Grand Rapids - MI USA
2023,"Sacramento--Roseville--Arden-Arcade, CA",804088.0,324307.0,2.479403774818305,Sacramento - CA USA
2011,"San Diego-Carlsbad, CA",1284892.0,492936.0,2.606610188746612,San Diego - CA USA
2005,"Gainesville, GA",44867.0,15147.0,2.962104707202746,Gainesville - GA USA
2020,"Spartanburg, SC",74867.0,34412.0,2.1756073462745555,Spartanburg - SC USA
2020,"Naples-Immokalee-Marco Island, FL",109332.0,40289.0,2.713693564000099,Naples - FL USA
2018,"Las Cruces, NM",72422.0,32307.0,2.2416813693626767,Las Cruces - NM USA
2007,"Florence-Muscle Shoals, AL",40523.0,17521.0,2.3128246104674393,Florence-Muscle Shoals - AL USA
2019,"North Port-Sarasota-Bradenton, FL",170877.0,78097.0,2.188009782706122,Sarasota - FL USA
2005,"Decatur, AL",30346.0,13181.0,2.3022532433047567,Decatur - AL USA
2016,"Bridgeport-Stamford-Norwalk, CT",275927.0,116745.0,2.3635016488928864,Stamford - CT USA
2011,"Huntsville, AL",106095.0,49601.0,2.13896897239975,Huntsville - AL USA
2018,"Cincinnati, OH-KY-IN",635261.0,289724.0,2.192641962695531,Cincinnati - OH USA
2011,"Riverside-San Bernardino-Ontario, CA",1415216.0,458621.0,3.0858072351680366,Inland Empire - CA USA
2011,"Elizabethtown-Fort Knox, KY",40592.0,16094.0,2.522182179694296,Elizabethtown-Fort Knox - KY USA
2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1936416.0,881815.0,2.1959435936109046,Washington - DC USA
2019,"Erie, PA",82282.0,35861.0,2.29447031594211,Erie - PA USA
2021,"Daphne-Fairhope-Foley, AL",44036.0,22460.0,1.9606411398040962,Daphne-Fairhope-Foley - AL USA
2023,"Corpus Christi, TX",156571.0,66562.0,2.3522580451308555,Corpus Christi - TX USA
2016,"St. Louis, MO-IL",773492.0,358511.0,2.157512600729127,Saint Louis - MO USA
2005,"North Port-Sarasota-Bradenton, FL",161703.0,74642.0,2.166380857962005,Sarasota - FL USA
2005,"Monroe, MI",21729.0,10843.0,2.0039656921516187,Monroe - MI USA
2014,"Worcester, MA-CT",270118.0,121431.0,2.2244566873368417,Worcester - MA USA
2007,"Bremerton-Silverdale, WA",63690.0,27670.0,2.3017708709794,Bremerton - WA USA
2021,"Baton Rouge, LA",235108.0,103155.0,2.2791721196258057,Baton Rouge - LA USA
2005,"Fort Wayne, IN",80020.0,38095.0,2.1005381283633024,Fort Wayne - IN USA
2013,"Daphne-Fairhope-Foley, AL",46223.0,22030.0,2.0981842941443487,Daphne-Fairhope-Foley - AL USA
2014,"Medford, OR",74323.0,30898.0,2.4054307722182666,Medford - OR USA
2008,"Houma-Thibodaux, LA",45740.0,18642.0,2.4535993992060936,Houma-Thibodaux - LA USA
2012,"Joplin, MO",52588.0,23392.0,2.24811901504788,Joplin - MO USA
2008,"Spartanburg, SC",77586.0,34177.0,2.2701231822570733,Spartanburg - SC USA
2005,"Erie, PA",68990.0,32376.0,2.130899431677786,Erie - PA USA
2022,"Daphne-Fairhope-Foley, AL",47055.0,24219.0,1.942896073330856,Daphne-Fairhope-Foley - AL USA
2012,"Orlando-Kissimmee-Sanford, FL",715172.0,294624.0,2.42740577821223,Orlando - FL USA
2019,"Daphne-Fairhope-Foley, AL",36855.0,18410.0,2.0019011406844105,Daphne-Fairhope-Foley - AL USA
2015,"St. Joseph, MO-KS",34251.0,13925.0,2.45967684021544,
2014,"Eugene, OR",136350.0,58865.0,2.3163169965174553,Eugene - OR USA
2015,"San Jose-Sunnyvale-Santa Clara, CA",767167.0,276654.0,2.773019728614081,San Jose - CA USA
2016,"Santa Rosa, CA",181801.0,72148.0,2.519834229639075,Santa Rosa - CA USA
2014,"Tucson, AZ",353542.0,155301.0,2.276495321987624,Tucson - AZ USA
2014,"Phoenix-Mesa-Scottsdale, AZ",1662171.0,643407.0,2.5833896740321447,Phoenix - AZ USA
2007,"Tampa-St. Petersburg-Clearwater, FL",700734.0,321628.0,2.1787095650876167,Tampa - FL USA
2011,"Provo-Orem, UT",156410.0,49193.0,3.1795174110137623,Provo - UT USA
2009,"Tucson, AZ",279981.0,125697.0,2.227427862240149,Tucson - AZ USA
2016,"Salt Lake City, UT",346885.0,132180.0,2.6243380239067937,Salt Lake City - UT USA
2016,"Greensboro-High Point, NC",271879.0,118279.0,2.2986244388268418,Greensboro - NC USA
2015,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1957900.0,812248.0,2.4104706936797626,Washington - DC USA
2023,"Elkhart-Goshen, IN",46612.0,20804.0,2.2405306671793888,Elkhart - IN USA
2019,"Lebanon, PA",40599.0,16329.0,2.4863126952048504,Lebanon - PA USA
2007,"Johnstown, PA",26367.0,13719.0,1.9219330855018588,Johnstown - PA USA
2018,"Harrisonburg, VA",45305.0,18475.0,2.452232746955345,
2005,"St. Cloud, MN",38802.0,19174.0,2.023677897152394,St. Cloud - MN USA
2007,"Houma-Thibodaux, LA",49887.0,20687.0,2.411514477691304,Houma-Thibodaux - LA USA
2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1889326.0,804183.0,2.3493732148030984,Washington - DC USA
2011,"Bridgeport-Stamford-Norwalk, CT",235783.0,106690.0,2.2099821913956323,Stamford - CT USA
2013,"Bakersfield, CA",369165.0,119262.0,3.095411782462142,Bakersfield - CA USA
2009,"Charleston-North Charleston, SC",204336.0,89671.0,2.278730024199574,Charleston - SC USA
2023,"Lima, OH",28314.0,12428.0,2.278242677824268,
2012,"Gainesville, GA",63866.0,20518.0,3.112681547909153,Gainesville - GA USA
2014,"Springfield, OH",47487.0,20009.0,2.37328202308961,Springfield - OH USA
2020,"Youngstown-Warren-Boardman, OH-PA",125561.0,63095.0,1.990030905777003,Youngstown - OH USA
2011,"Hanford-Corcoran, CA",57310.0,17949.0,3.192935539584378,Hanford-Corcoran - CA USA
2023,"Charlotte-Concord-Gastonia, NC-SC",834688.0,385466.0,2.1653998017983427,Charlotte - NC USA
2016,"Spartanburg, SC",72756.0,33073.0,2.1998609137362806,Spartanburg - SC USA
2009,"Mobile, AL",133182.0,56438.0,2.3597930472376767,Mobile - AL USA
2005,"Jackson, MS",130523.0,56811.0,2.297495203393709,Jackson - MS USA
2009,"Little Rock-North Little Rock-Conway, AR",191621.0,92705.0,2.066997465077396,Little Rock - AR USA
2017,"Sheboygan, WI",31171.0,15031.0,2.0737808529039983,Sheboygan - WI USA
2015,"Rockford, IL",94146.0,42624.0,2.208755630630631,Rockford - IL USA
2023,"Anchorage, AK",108698.0,53644.0,2.026284393408396,Anchorage - AK USA
2023,"Springfield, OH",40734.0,17386.0,2.342919590475095,Springfield - OH USA
2016,"Yuba City, CA",79608.0,28238.0,2.819179828599759,Yuba City - CA USA
2023,"Olympia-Tumwater, WA",87885.0,40351.0,2.178012936482367,Olympia - WA USA
2019,"Portland-Vancouver-Hillsboro, OR-WA",826749.0,372075.0,2.2219955654101997,Portland - OR USA
2017,"Columbia, MO",66403.0,30465.0,2.1796487772854096,Columbia - MO USA
2018,"Parkersburg-Vienna, WV",23415.0,11024.0,2.1240021770682147,
2019,"Montgomery, AL",112686.0,50985.0,2.2101794645483968,Montgomery - AL USA
2019,"Grand Junction, CO",36943.0,16777.0,2.20200274184896,Grand Junction - CO USA
2018,"Phoenix-Mesa-Scottsdale, AZ",1565064.0,621013.0,2.5201791266849485,Phoenix - AZ USA
2021,"Sheboygan, WI",23727.0,13844.0,1.7138832707310026,Sheboygan - WI USA
2015,"Jackson, MS",195117.0,76652.0,2.5454913113813076,Jackson - MS USA
2015,"Fresno, CA",441811.0,144217.0,3.0635153969365607,Fresno - CA USA
2018,"Decatur, IL",31226.0,14511.0,2.1518847770656744,Decatur - IL USA
2009,"Flint, MI",124926.0,56903.0,2.195420276611075,Flint - MI USA
2006,"Redding, CA",61291.0,23806.0,2.574603041250105,Redding - CA USA
2021,"Anchorage, AK",120681.0,53609.0,2.251133205245388,Anchorage - AK USA
2015,"Florence, SC",66557.0,26943.0,2.4702891289017557,
2010,"Yakima, WA",94203.0,30128.0,3.126759160913436,Yakima - WA USA
2011,"Sheboygan, WI",27804.0,13143.0,2.115498744578863,Sheboygan - WI USA
2021,"Iowa City, IA",47789.0,24795.0,1.927364387981448,Iowa City - IA USA
2013,"St. Louis, MO-IL",754604.0,343925.0,2.1940946427273387,Saint Louis - MO USA
2018,"Bridgeport-Stamford-Norwalk, CT",290617.0,118329.0,2.45600824818937,Stamford - CT USA
2013,"Elkhart-Goshen, IN",51191.0,21969.0,2.3301470253539076,Elkhart - IN USA
2006,"Albuquerque, NM",213716.0,98860.0,2.161804572122193,Albuquerque - NM USA
2005,"Greenville-Anderson-Mauldin, SC",223012.0,97307.0,2.2918392304767385,Greenville - SC USA
2008,"Manchester-Nashua, NH",97046.0,43446.0,2.2337154168392948,Manchester - NH USA
2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1717888.0,826513.0,2.078476684577254,Philadelphia - PA USA
2017,"Tampa-St. Petersburg-Clearwater, FL",974613.0,429636.0,2.2684621400441305,Tampa - FL USA
2006,"Manchester-Nashua, NH",91072.0,42707.0,2.132484136090102,Manchester - NH USA
2006,"Kalamazoo-Portage, MI",77539.0,38257.0,2.0267924824215178,Kalamazoo - MI USA
2008,"Blacksburg-Christiansburg-Radford, VA",61348.0,25009.0,2.4530369067135833,Blacksburg - VA USA
2019,"Lansing-East Lansing, MI",123809.0,61550.0,2.011519090170593,Lansing - MI USA
2006,"Chattanooga, TN-GA",128457.0,59852.0,2.1462440687028,Chattanooga - TN USA
2008,"Portland-South Portland, ME",134285.0,65796.0,2.0409295397896527,Portland - ME USA
2005,"McAllen-Edinburg-Mission, TX",211449.0,59861.0,3.5323332386695845,McAllen - TX USA
2020,"State College, PA",36531.0,17283.0,2.113695538968929,State College - PA USA
2016,"Los Angeles-Long Beach-Anaheim, CA",6075037.0,2269041.0,2.677358848958657,Los Angeles - CA USA
2013,"Reading, PA",99109.0,39128.0,2.5329431609077897,Reading - PA USA
2007,"Cleveland-Elyria, OH",541011.0,263768.0,2.05108656091717,Cleveland - OH USA
2014,"Laredo, TX",90486.0,27316.0,3.31256406501684,Laredo - TX USA
2011,"Deltona-Daytona Beach-Ormond Beach, FL",146027.0,67599.0,2.1601946774360568,Daytona Beach - FL USA
2005,"Odessa, TX",26914.0,11634.0,2.313391782705862,Odessa - TX USA
2014,"Goldsboro, NC",47319.0,19605.0,2.413618974751339,Goldsboro - NC USA
2020,"Auburn-Opelika, AL",45055.0,19957.0,2.2576038482737886,Auburn-Opelika - AL USA
2020,"Kalamazoo-Portage, MI",92661.0,40582.0,2.2833029421911193,Kalamazoo - MI USA
2018,"Binghamton, NY",60272.0,31321.0,1.9243319178825709,Binghamton - NY USA
2006,"Houston-The Woodlands-Sugar Land, TX",1654339.0,677209.0,2.4428780479881396,Houston - TX USA
2020,"Milwaukee-Waukesha-West Allis, WI",552571.0,282603.0,1.955290637395923,Milwaukee - WI USA
2011,"Tampa-St. Petersburg-Clearwater, FL",825809.0,372076.0,2.2194632279426783,Tampa - FL USA
2015,"Lewiston-Auburn, ME",34889.0,16315.0,2.1384615384615384,Lewiston-Auburn - ME USA
2011,"Wichita Falls, TX",35196.0,15332.0,2.295590920949648,Wichita Falls - TX USA
2014,"Ogden-Clearfield, UT",123521.0,45354.0,2.7234863518102044,Ogden - UT USA
2006,"Syracuse, NY",159108.0,79563.0,1.9997737641868707,Syracuse - NY USA
2016,"Coeur d'Alene, ID",50575.0,20826.0,2.4284548160952655,
2010,"Elkhart-Goshen, IN",47456.0,18924.0,2.507715070809554,Elkhart - IN USA
2018,"Bend-Redmond, OR",57058.0,27132.0,2.102978033318591,Bend - OR USA
2023,"Utica-Rome, NY",75838.0,38828.0,1.9531781188832802,Utica - NY USA
2013,"Ithaca, NY",31696.0,16147.0,1.9629652567040317,
2015,"Jefferson City, MO",34638.0,17819.0,1.9438801279533082,
2009,"Laredo, TX",76462.0,22013.0,3.4734929359923683,Laredo - TX USA
2022,"Bangor, ME",42923.0,20060.0,2.1397308075772683,Bangor - ME USA
2009,"East Stroudsburg, PA",31437.0,12710.0,2.473406766325728,East Stroudsburg - PA USA
2009,"Daphne-Fairhope-Foley, AL",51177.0,18072.0,2.831839309428951,Daphne-Fairhope-Foley - AL USA
2020,"Grand Junction, CO",30719.0,14869.0,2.0659761920774766,Grand Junction - CO USA
2021,"Lynchburg, VA",60501.0,28049.0,2.1569752932368353,Lynchburg - VA USA
2011,"New Orleans-Metairie, LA",405633.0,181195.0,2.238654488258506,New Orleans - LA USA
2014,"Spartanburg, SC",88084.0,36265.0,2.4288983868743967,Spartanburg - SC USA
2012,"Atlanta-Sandy Springs-Roswell, GA",1701031.0,691400.0,2.4602704657217243,Atlanta - GA USA
2009,"Syracuse, NY",173067.0,82531.0,2.0969938568537883,Syracuse - NY USA
2016,"Greenville-Anderson-Mauldin, SC",286813.0,124150.0,2.310213451469996,Greenville - SC USA
2005,"Wichita Falls, TX",34816.0,16263.0,2.1408104285802128,Wichita Falls - TX USA
2017,"Fort Wayne, IN",101769.0,45053.0,2.2588728830488534,Fort Wayne - IN USA
2010,"Orlando-Kissimmee-Sanford, FL",615749.0,260252.0,2.3659722115488067,Orlando - FL USA
2016,"Urban Honolulu, HI",379107.0,141546.0,2.678330719342122,Honolulu - HI USA
2021,"Grand Rapids-Wyoming, MI",201966.0,96073.0,2.102213941481998,Grand Rapids - MI USA
2017,"Lansing-East Lansing, MI",135885.0,65135.0,2.086205573040608,Lansing - MI USA
2008,"Bellingham, WA",60906.0,29027.0,2.098253350329004,Bellingham - WA USA
2012,"Champaign-Urbana, IL",78648.0,36348.0,2.163750412677451,Champaign-Urbana - IL USA
2019,"Provo-Orem, UT",169183.0,57681.0,2.9330802170558763,Provo - UT USA
2013,"Racine, WI",46580.0,20913.0,2.2273227179266484,Racine - WI USA
2009,"Dallas-Fort Worth-Arlington, TX",2022602.0,831325.0,2.4329858960093826,Dallas-Fort Worth - TX USA
2018,"Grand Junction, CO",43581.0,18494.0,2.3564939980534225,Grand Junction - CO USA
2006,"Boise City, ID",135331.0,56942.0,2.3766464121386672,Boise - ID USA
2005,"Dayton, OH",229309.0,106719.0,2.1487176603978675,Dayton - OH USA
2007,"Baltimore-Columbia-Towson, MD",657079.0,305893.0,2.1480681153213705,Baltimore - MD USA
2021,"Phoenix-Mesa-Scottsdale, AZ",1501903.0,610755.0,2.4590924347733543,Phoenix - AZ USA
2015,"Seattle-Tacoma-Bellevue, WA",1309308.0,573647.0,2.28242804372724,Seattle - WA USA
